,Node,Pressure
427,427,4971.4521422680455
428,428,4954.699856337914
429,429,4830.9201973350855
430,430,4939.412614158454
431,431,4955.960639202445
432,432,4810.7873948185115
433,433,4895.010324144316
434,434,5094.578869684708
435,435,5036.850810371718
436,436,4976.223190477477
437,437,5070.931681734169
438,438,5113.230975447011
439,439,5137.261802871276
440,440,4838.2731224002255
441,441,4986.26914100014
442,442,4961.860487588315
443,443,4907.3170337524225
444,444,5022.134413281711
445,445,5072.342525554728
446,446,5061.045103829122
447,447,4970.941362163173
448,448,4872.088306626981
449,449,4878.93683658505
450,450,4814.0911235782705
451,451,4811.940462156653
452,452,4978.38354159185
453,453,4998.290644925897
454,454,5017.594111591478
455,455,5024.0457948711855
456,456,4978.322064271804
457,457,4849.353854284692
458,458,4854.596894600037
459,459,4883.191058159986
460,460,5035.761451459769
461,461,4991.937884634838
462,462,5053.695231578278
463,463,5058.057702305504
464,464,4977.475256609625
465,465,4858.958343422617
466,466,4819.724944244539
467,467,4686.157544418394
468,468,4733.669843702672
469,469,4769.417718363595
470,470,4946.642083972785
471,471,4868.684818122909
472,472,5122.590382171257
473,473,5077.216523625899
474,474,5119.5969599886575
475,475,5113.999518995602
476,476,5120.013402404119
477,477,5130.936502192902
478,478,4968.943318277026
479,479,4909.7602008160375
480,480,4982.027727561269
481,481,4883.776223279396
482,482,5023.8485010404665
483,483,5001.4779556125
484,484,5093.484931547351
485,485,5114.713105022034
486,486,5118.903805583048
487,487,5100.367788419711
488,488,4894.4435886906285
489,489,4915.986651449668
490,490,4914.047394979578
491,491,4881.834948327767
492,492,4781.039156711545
493,493,4749.751044709493
494,494,4789.522150904676
495,495,4786.499354459773
496,496,5099.444240750442
497,497,5170.807086580066
498,498,4950.480518918813
499,499,5105.156794329076
500,500,5122.749835003262
501,501,5065.700702975599
502,502,4955.964292142511
503,503,4951.085261752513
504,504,4470.531498295114
505,505,4525.87978927179
506,506,4448.287177830777
507,507,4440.203889878945
508,508,4581.953348959449
509,509,4512.980026845077
510,510,4451.907547012847
511,511,4509.189246626136
512,512,4831.131884435208
513,513,4847.37148319231
514,514,4859.301495340215
515,515,4788.844290514372
516,516,4673.103115846454
517,517,4636.753634348324
518,518,4720.237376208567
519,519,4787.210464859823
520,520,4473.722083228371
521,521,4552.344352800272
522,522,4483.909511812924
523,523,4478.739995167038
524,524,4687.560408447341
525,525,4563.784684784689
526,526,4621.678498694089
527,527,4579.444552766659
528,528,4627.093327391847
529,529,4663.7655206196605
530,530,4577.267124158083
531,531,4570.986217580915
532,532,4745.487089626347
533,533,4672.662453267128
534,534,4774.243424382425
535,535,4750.47011822858
536,536,5069.299387869022
537,537,5043.787879207672
538,538,4971.803944330928
539,539,5012.878227892576
540,540,4936.729229575282
541,541,4997.02825811011
542,542,4996.2024668532085
543,543,4968.598405010398
544,544,4727.419390505518
545,545,4800.753288552063
546,546,4814.139029345635
547,547,4917.676671417893
548,548,4844.807307294673
549,549,4941.010874792958
550,550,4898.456483718322
551,551,4954.94867330498
552,552,4939.756728433111
553,553,4877.043075954034
554,554,4928.312747044849
555,555,4967.256460615927
556,556,4844.973811947239
557,557,4943.550038187869
558,558,4973.498381681824
559,559,4930.740212101271
560,560,4829.9745367141495
561,561,4870.12315675254
562,562,4764.509721790051
563,563,4834.169771631296
564,564,4866.115820225999
565,565,4888.024826284051
566,566,4791.894616352454
567,567,4771.476052088765
568,568,4519.6193115353335
569,569,4521.30077909229
570,570,4730.48537639515
571,571,4825.691288985784
572,572,4912.465885130303
573,573,4812.484539354399
574,574,4774.504401209841
575,575,4772.082268791302
576,576,4833.080211409781
577,577,4920.585850701004
578,578,4797.906731442466
579,579,4960.403169025715
580,580,4786.317010267173
581,581,4807.6294235793075
582,582,4997.017384776764
583,583,4949.179341271975
584,584,4794.321053322126
585,585,4831.268419534352
586,586,4987.817441285525
587,587,4932.277132420664
588,588,4886.096635925904
589,589,4801.821628491579
590,590,5034.106261708779
591,591,5003.375609508332
592,592,4719.068592279256
593,593,4698.214023543449
594,594,4607.278748865876
595,595,4709.681961265308
596,596,4857.762275732005
597,597,4827.888698424618
598,598,4773.564169892901
599,599,4796.412910776312
600,600,5048.081347273014
601,601,4958.573078377201
602,602,5107.351525180519
603,603,5101.134163988295
604,604,5095.134881765665
605,605,5053.665021140449
606,606,5033.265728772757
607,607,5053.369990908979
608,608,4964.5450126492005
609,609,4905.598810218954
610,610,4860.873847576348
611,611,4857.594194609497
612,612,4682.191801549969
613,613,4799.147251335476
614,614,4790.757123672068
615,615,4767.825398356749
616,616,4540.039865869245
617,617,4499.679643748554
618,618,4676.3828491147815
619,619,4702.95038697391
620,620,4693.992014955235
621,621,4794.197786820957
622,622,4802.885673036877
623,623,4809.8261909589155
624,624,4944.413293357304
625,625,5018.980334422555
626,626,4876.856617914288
627,627,4836.845149992453
628,628,4815.508890112872
629,629,4737.824371857478
630,630,4924.240917350676
631,631,4893.438240065027
632,632,4844.735139485004
633,633,4929.5858724106065
634,634,5002.349698820042
635,635,4934.938683576439
636,636,4717.300647978738
637,637,4802.502335934661
638,638,4916.399572420152
639,639,4688.99215404618
640,640,4931.103940570953
641,641,4911.315045984158
642,642,4857.561995047703
643,643,4935.409411881425
644,644,4818.463860441544
645,645,4859.597388924555
646,646,4545.261319583616
647,647,4685.15461540086
648,648,4669.700823962243
649,649,4652.470363534377
650,650,4680.320269540051
651,651,4746.245100721434
652,652,4577.4070838940315
653,653,4539.451157703485
654,654,4502.09401522982
655,655,4584.226604460379
656,656,4948.326105467365
657,657,4954.956327884674
658,658,5035.362136007219
659,659,5055.537492763756
660,660,4920.334245086259
661,661,5070.589006437784
662,662,4900.677054817319
663,663,5019.03535583787
664,664,4903.608792509414
665,665,4858.82861858311
666,666,4740.5570028932225
667,667,4782.31843715306
668,668,4619.080715526181
669,669,4569.1321385176725
670,670,4906.716398740965
671,671,4917.320079832326
672,672,4843.764905643791
673,673,4880.211541054631
674,674,4677.478733486349
675,675,4741.176292735367
676,676,4892.60130691245
677,677,4792.275226973293
678,678,4839.758239302023
679,679,4840.988159112063
680,680,4627.635112871766
681,681,4710.6385721486295
682,682,4700.889006094391
683,683,4733.687759517738
684,684,4970.3582938170985
685,685,4983.316894116092
686,686,4863.457391988809
687,687,4987.261000376636
688,688,4892.469655243263
689,689,4841.002915918374
690,690,4995.21275276806
691,691,4965.639950171103
692,692,4961.05942207354
693,693,4919.284825606431
694,694,4890.671568737319
695,695,5096.125510000543
696,696,4810.694626983059
697,697,4917.148400280798
698,698,4814.273663393481
699,699,4887.858952650746
700,700,4723.563688734035
701,701,4841.784441932592
702,702,4882.220841406032
703,703,4901.459723433596
704,704,4970.018544849732
705,705,4981.077687503052
706,706,4877.212723634488
707,707,4867.028296212723
708,708,4880.802635361639
709,709,4818.156974195657
710,710,4808.113654004038
711,711,4667.634051786314
712,712,4709.309541836645
713,713,4809.774831046737
714,714,4709.65388089294
715,715,4646.426628550411
716,716,4756.081924449991
717,717,4797.827370486811
718,718,4868.717378424068
719,719,4709.5608116405365
720,720,4774.204674017755
721,721,4896.86941468542
722,722,4836.630237046622
723,723,4853.658671503336
724,724,4804.8343293143935
725,725,4846.778688832775
726,726,4712.820625202913
727,727,4682.184910927251
728,728,4783.078737013544
729,729,4887.533834736425
730,730,4761.915423129956
731,731,4934.227875798682
732,732,4909.972026977597
733,733,4823.21823273216
734,734,4859.3221092515305
735,735,5018.208446574115
736,736,4725.843381981886
737,737,4644.231017274284
738,738,4676.331321337395
739,739,4554.795497028137
740,740,4691.901509552279
741,741,4607.013034514476
742,742,4849.257788697522
743,743,4769.915771008911
744,744,4663.387185535519
745,745,4777.899236114777
746,746,4878.036103007014
747,747,5000.137520658392
748,748,4795.888327080163
749,749,4911.559998034042
750,750,4921.603526659805
751,751,5062.441045018642
752,752,4963.004267328234
753,753,4909.04033327149
754,754,4921.5368281488445
755,755,4995.8911418702555
756,756,5016.331453163319
757,757,4936.350022099619
758,758,4845.28022816779
759,759,4796.956110263975
760,760,4928.807998205151
761,761,4825.852801182209
762,762,4746.522988274868
763,763,4694.105615809293
764,764,4886.257956026501
765,765,4872.244676086156
766,766,4853.108590327095
767,767,4741.529083507756
768,768,4908.222880985988
769,769,4969.881414629829
770,770,5005.679008618223
771,771,4995.4373246271425
772,772,4915.118825911432
773,773,4994.705616191281
774,774,4867.533968667932
775,775,4988.0864479205975
776,776,4707.044253244815
777,777,4701.1771592293035
778,778,4865.7342776727855
779,779,4750.988139429823
780,780,4777.762981283353
781,781,4699.277792508079
782,782,4784.944429170269
783,783,4692.098234611769
784,784,4558.921029574871
785,785,4639.4496844772075
786,786,4694.4812582552295
787,787,4598.743006584963
788,788,4970.8415297649335
789,789,4877.158101629843
790,790,4992.922131990257
791,791,4992.9209221472165
792,792,4859.709915153421
793,793,4694.811132480567
794,794,4919.764801573699
795,795,4921.357795999552
796,796,5032.790196111831
797,797,4912.829616755222
798,798,4988.193922120248
799,799,4853.155457514053
800,800,4828.886877768504
801,801,4862.1560440330795
802,802,4685.888017596689
803,803,4828.0825520411045
804,804,4410.771762847371
805,805,4387.680639650406
806,806,4460.515534159178
807,807,4451.050249009646
808,808,4359.663878957017
809,809,4403.879083219224
810,810,4521.1260737324155
811,811,4521.36339499432
812,812,4278.894919886795
813,813,4311.245527825647
814,814,4386.888835725496
815,815,4302.076033055199
816,816,4344.91731618856
817,817,4475.626926857073
818,818,4686.906124670035
819,819,4661.743735641375
820,820,4671.223443024354
821,821,4705.690475580166
822,822,4711.710576322141
823,823,4730.408649736783
824,824,4607.652362089388
825,825,4716.484528292607
826,826,4464.658587848654
827,827,4553.399625801509
828,828,4655.46150357344
829,829,4549.826449998111
830,830,4726.88499139476
831,831,4669.618578999768
832,832,4405.355140374939
833,833,4375.3227320517035
834,834,4458.082887232741
835,835,4499.625103965102
836,836,4416.844792274189
837,837,4452.372742321579
838,838,4402.099287560858
839,839,4289.344070631029
840,840,4550.63400765577
841,841,4598.459927071586
842,842,4446.681829365176
843,843,4474.910307093976
844,844,4588.224421276764
845,845,4378.874294525666
846,846,4519.804542810861
847,847,4419.695535211827
848,848,4476.389133522499
849,849,4505.408632087239
850,850,4603.607858587498
851,851,4594.354797845436
852,852,4403.846660205052
853,853,4426.249765216507
854,854,4681.819958521501
855,855,4672.865289094894
856,856,4560.883911986221
857,857,4473.323686569133
858,858,4663.976501272896
859,859,4710.600134032277
860,860,4679.655820459883
861,861,4659.446401833574
862,862,4910.7186462137515
863,863,4910.713242523201
864,864,4841.5801802428505
865,865,4852.514402470104
866,866,4752.795429394294
867,867,4713.654467521358
868,868,4871.507574547944
869,869,4948.873470584947
870,870,4696.389789100089
871,871,4850.149694349504
872,872,4913.30750961324
873,873,4796.427748458805
874,874,4900.201892026296
875,875,4893.68974043818
876,876,4800.98656596624
877,877,4815.424238116073
878,878,4695.683479316732
879,879,4594.152272854482
880,880,4795.0352250810465
881,881,4768.517178745364
882,882,4867.045752685108
883,883,4815.094586287246
884,884,4737.39021116537
885,885,4686.902242607408
886,886,4779.62345492888
887,887,4860.249025723279
888,888,4826.021595085452
889,889,4758.50636812602
890,890,4735.583470643466
891,891,4760.129123434129
892,892,4750.176429129373
893,893,4733.433248466589
894,894,4825.122964493783
895,895,4891.7127592203105
896,896,4756.6081451255895
897,897,4680.144716409046
898,898,4756.645601466306
899,899,4819.813793127786
900,900,4888.70666857057
901,901,4864.767882598184
902,902,4728.787569417933
903,903,4805.075459876662
904,904,4754.019761863869
905,905,4657.561306480298
906,906,4693.626127934719
907,907,4676.752664789812
908,908,4722.25096702866
909,909,4796.632201697013
910,910,4725.665163501309
911,911,4714.787074120228
912,912,4600.0739984281345
913,913,4652.157722853834
914,914,4418.104781669984
915,915,4397.968422410594
916,916,4512.921485772582
917,917,4672.253033630341
918,918,4646.875639180306
919,919,4663.625907603902
920,920,4836.302058352976
921,921,4835.985051158737
922,922,4588.808552494104
923,923,4678.866763830972
924,924,4716.356958651476
925,925,4713.243699431624
926,926,4793.5826150469675
927,927,4688.507455875197
928,928,4856.209628465901
929,929,4876.991166259697
930,930,4727.997674616173
931,931,4679.474684881288
932,932,4855.736837248566
933,933,4908.342165639836
934,934,4753.316731924044
935,935,4811.943279726271
936,936,4696.866208090586
937,937,4730.051188435837
938,938,4723.255343556876
939,939,4724.666890490275
940,940,4908.528264909836
941,941,4847.485882576804
942,942,4856.444122904634
943,943,4852.068131269594
944,944,4770.660554673596
945,945,4799.446788877663
946,946,4573.867394161368
947,947,4724.1497323984
948,948,4982.5138789962575
949,949,4904.601014555994
950,950,4876.817784206328
951,951,4832.796343760726
952,952,4610.483419855547
953,953,4647.165789081187
954,954,4592.493228429404
955,955,4615.981538121457
956,956,4518.2924040207545
957,957,4503.295579788666
958,958,4614.260739310754
959,959,4647.318112019447
960,960,4774.091298510992
961,961,4789.528685298046
962,962,4657.168861818509
963,963,4750.24340787601
964,964,4694.210375951939
965,965,4580.872985825525
966,966,4687.156814542178
967,967,4674.780316389505
968,968,4892.971766167378
969,969,4766.553489672544
970,970,4829.386798372509
971,971,4876.365237211333
972,972,4898.864028100759
973,973,4906.62075072099
974,974,5010.871489253059
975,975,4860.348892448501
976,976,5013.541293929263
977,977,4889.8531262547
978,978,4832.305154897555
979,979,4919.834311053046
980,980,4942.291184896202
981,981,4862.375163962861
982,982,4905.13404283119
983,983,4845.04125923736
984,984,4733.4818010018225
985,985,4593.104967507019
986,986,4607.834218951837
987,987,4639.291825622198
988,988,4456.005944592367
989,989,4428.381281288883
990,990,4564.82827616515
991,991,4503.256673778872
992,992,4618.148019372069
993,993,4582.466852861482
994,994,4603.057801016655
995,995,4583.6515248746155
996,996,4686.377014419493
997,997,4718.048177753189
998,998,4690.499464585669
999,999,4674.759471394582
1000,1000,4625.580667773259
1001,1001,4672.17443213222
1002,1002,4844.649284891725
1003,1003,4807.018604953998
1004,1004,4916.868193610244
1005,1005,4827.377779386288
1006,1006,4763.233919537948
1007,1007,4678.295324870134
1008,1008,4703.072166151397
1009,1009,4738.436618023842
1010,1010,4762.928804784753
1011,1011,4709.770179369432
1012,1012,4651.786184082905
1013,1013,4593.794771682119
1014,1014,4880.572872353375
1015,1015,4729.554101602508
1016,1016,4701.988540249831
1017,1017,4821.647075111657
1018,1018,4730.333394155388
1019,1019,4656.728934010647
1020,1020,4805.899105911141
1021,1021,4693.753591851663
1022,1022,4823.985116539343
1023,1023,4871.17239234229
1024,1024,4836.457955424515
1025,1025,4786.424112765573
1026,1026,4709.43724355348
1027,1027,4613.022180235768
1028,1028,4780.985676858736
1029,1029,4848.2621094525475
1030,1030,4838.796320792096
1031,1031,4837.8424980528325
1032,1032,4726.758269567696
1033,1033,4716.57471687943
1034,1034,4773.169974817187
1035,1035,4676.2718216021885
1036,1036,4779.379109384335
1037,1037,4790.180193095855
1038,1038,4707.808036270261
1039,1039,4616.50846228859
1040,1040,4713.714621908281
1041,1041,4718.327092232799
1042,1042,4627.542351838487
1043,1043,4587.955286004383
1044,1044,4554.54190461536
1045,1045,4608.455420120718
1046,1046,4469.421611534395
1047,1047,4594.717381885507
1048,1048,4550.609979143097
1049,1049,4604.222090845541
1050,1050,4631.643156843862
1051,1051,4650.340590498497
1052,1052,4468.015751801511
1053,1053,4452.18356384519
1054,1054,4403.745603145195
1055,1055,4447.424304051246
1056,1056,4487.21961694311
1057,1057,4404.541922197155
1058,1058,4867.660081714972
1059,1059,4763.119373233457
1060,1060,4705.978783400431
1061,1061,4798.068852724331
1062,1062,4827.185014210159
1063,1063,4917.858420912799
1064,1064,4850.396251346708
1065,1065,4915.492765081194
1066,1066,4841.92507954615
1067,1067,4746.771204215645
1068,1068,4915.110432486893
1069,1069,4929.926978652901
1070,1070,4918.935196479394
1071,1071,4916.164845599482
1072,1072,4830.908544332571
1073,1073,4797.35903221561
1074,1074,4763.125937181782
1075,1075,4756.831336306689
1076,1076,4636.62296451137
1077,1077,4612.8542725233765
1078,1078,4715.392920888889
1079,1079,4700.3968827367025
1080,1080,4538.143145077807
1081,1081,4521.796560594854
1082,1082,4457.411458391096
1083,1083,4460.59220474268
1084,1084,4813.054007823579
1085,1085,4804.235427370064
1086,1086,4805.780120130699
1087,1087,4850.814416227152
1088,1088,4618.930426279777
1089,1089,4791.87892847821
1090,1090,4789.616813009546
1091,1091,4771.78357025744
1092,1092,4613.674833494441
1093,1093,4553.058461325958
1094,1094,4636.677581191348
1095,1095,4527.281781063469
1096,1096,4806.846376147514
1097,1097,4820.647598015928
1098,1098,4561.804645277628
1099,1099,4652.842045479201
1100,1100,4684.330817027038
1101,1101,4644.253479117452
1102,1102,4656.680741420119
1103,1103,4717.358526440177
1104,1104,4561.789614672482
1105,1105,4449.700453197286
1106,1106,4621.773581340894
1107,1107,4448.316918033582
1108,1108,4557.583635217378
1109,1109,4595.158334728626
1110,1110,4642.200351899899
1111,1111,4599.0363408105395
1112,1112,4870.83687045669
1113,1113,4901.002848182084
1114,1114,4756.712844727086
1115,1115,4802.860221141433
1116,1116,4671.947744587413
1117,1117,4798.361982115406
1118,1118,4906.6289830456435
1119,1119,4881.152097309197
1120,1120,4771.9372711850565
1121,1121,4813.185491357557
1122,1122,4698.5214901263635
1123,1123,4711.762531100386
1124,1124,4847.871992726154
1125,1125,4882.054618490841
1126,1126,4918.334939795221
1127,1127,4857.831056044746
1128,1128,4815.899673069983
1129,1129,4698.417111941463
1130,1130,4696.226941498432
1131,1131,4836.038638515408
1132,1132,5014.8394162762315
1133,1133,5026.781099128198
1134,1134,4736.021047738427
